title,viewCount,likeCount,commentCount,dislikeCount,human_labeled,title_char_len,title_word_len,title_clean,feat_char_len,feat_word_count,feat_exclaim,feat_question,feat_has_number,feat_caps_ratio,label
পরকীয়া করায় স্ত্রীকে খালি গায়ে পুরো গ্রাম ঘুরালেন স্বামী। ও চেয়েছিল জ্যান্ত কবরে পুতে দিতে,42680,1051,18.0,52.0,Clickbait,90,15,পরকীয়া করায় স্ত্রীকে খালি গায়ে পুরো গ্রাম ঘুরালেন স্বামী চেয়েছিল জ্যান্ত কবরে পুতে দিতে,90,15,0,0,0,0.0,1
যে দৃশ্য কাঁদাচ্ছে সবাইকে! স্ত্রীকে নিজের সঙ্গে বেঁধে হাসপাতালে ছুটাছুটি করছেন স্বামী। মিলছেনা সিট,135397,2082,96.0,135.0,Clickbait,98,14,দৃশ্য কাঁদাচ্ছে সবাইকে স্ত্রীকে নিজের সঙ্গে বেঁধে হাসপাতালে ছুটাছুটি করছেন স্বামী মিলছেনা সিট,98,14,1,0,0,0.0,1
আল্লাহ রক্ষা করো! ১৫ মিনিটেই ডুবে গেল কক্সবাজারের শত শত গ্রাম। ৬ ফুট পানির নিচে সকল বাড়িঘর। Flood BD,109019,1642,52.0,121.0,Clickbait,100,19,আল্লাহ রক্ষা করো ১৫ মিনিটেই ডুবে গেল কক্সবাজারের শত শত গ্রাম ফুট পানির সকল বাড়িঘর,100,19,1,0,1,0.03,1
ইন্নালিল্লাহ! গভীর রাতে মারা গেল ৩০ মণ ওজনের গরু কালামানিক! কেঁদে কেঁদে বুক ভাসাচ্ছেন খামারি,17664,188,8.0,13.0,Clickbait,92,15,ইন্নালিল্লাহ গভীর রাতে মারা গেল ৩০ মণ ওজনের গরু কালামানিক কেঁদে কেঁদে বুক ভাসাচ্ছেন খামারি,92,15,2,0,1,0.0,1
এইমাত্র! লকডাউন না মেনে লবনের বস্তায় যাত্রী বহন করে ধরা খেল ট্রাক!চালাকি দেখে অবাক পুলিশ।BD Lockdown,77028,1034,35.0,54.0,Clickbait,100,16,এইমাত্র লকডাউন মেনে লবনের বস্তায় যাত্রী বহন ধরা খেল ট্রাক চালাকি দেখে অবাক পুলিশ,100,16,2,0,0,0.03,1
১৩ বছরের ছাত্রীকে টানা ৮ বার ভোগ করে ইমাম নামের শয়তান। হাসতাপালের বিছানায় কাঁদছে মেয়েটি।Bangla News,64670,1456,64.0,93.0,Clickbait,100,16,১৩ বছরের ছাত্রীকে টানা বার ভোগ ইমাম নামের শয়তান হাসতাপালের বিছানায় কাঁদছে মেয়েটি,100,16,0,0,1,0.02,1
বাঁচতে চাইলে ভিডিওটি দেখুন! অক্সিজেনের অভাবে পথেঘাটে পড়ে মরছে মানুষ। মৃত্যুপুরীতে পরিণত হচ্ছে দেশ,111891,1321,55.0,84.0,Clickbait,97,14,বাঁচতে চাইলে ভিডিওটি অক্সিজেনের অভাবে পথেঘাটে পড়ে মরছে মানুষ মৃত্যুপুরীতে পরিণত হচ্ছে দেশ,97,14,1,0,0,0.0,1
"এরা মানুষ না ইতর! কুমিল্লায় বিনাকারনে ডাক্তারকে পিটালো স্বজনেরা। ভাইরাল ভিডিও, তোলপাড় সারাদেশ",63525,1285,57.0,68.0,Clickbait,93,13,এরা মানুষ ইতর কুমিল্লায় বিনাকারনে ডাক্তারকে পিটালো স্বজনেরা ভাইরাল ভিডিও তোলপাড় সারাদেশ,93,13,1,0,0,0.0,1
১ মিনিটেই সব শেষ! টাঙ্গাইলে এক রাতেই যমুনার পেটে শত শত বাড়ি। কাঁদছে গৃহহীন হাজারো পরিবার। BD Flood,53698,977,52.0,56.0,Clickbait,98,18,মিনিটেই টাঙ্গাইলে এক রাতেই যমুনার পেটে শত শত বাড়ি কাঁদছে গৃহহীন হাজারো পরিবার,98,18,1,0,1,0.030612244897959183,1
লকডাউনে খোলা দোকানের ছবি তোলায় সাংবাদিককে বেধম পিটালো দোকানদার।লাঞ্ছিত হলো সাংবাদিকের স্ত্রীও,43269,684,48.0,34.0,Clickbait,93,12,লকডাউনে খোলা দোকানের ছবি তোলায় সাংবাদিককে বেধম পিটালো দোকানদার লাঞ্ছিত সাংবাদিকের স্ত্রীও,93,12,0,0,0,0.0,1
নাউযুবিল্লাহ! পরনারীর সাথে সারারাত কুকর্ম করলো ইমাম। গাছের সাথে বেঁধে পিটালো এলাকাবাসী। Bangla News,371909,3959,127.0,436.0,Clickbait,99,14,নাউযুবিল্লাহ পরনারীর সাথে সারারাত কুকর্ম করলো ইমাম গাছের সাথে বেঁধে পিটালো এলাকাবাসী,99,14,1,0,0,0.020202020202020204,1
ইন্নালিল্লাহ! বরিশালে চোখের পলকে নদী ভাঙনে বিলীন ৫টি বসতবাড়ি। নদীর এমন রাক্ষুসী রুপ জীবনেও দেখিনি,151832,2738,90.0,190.0,Clickbait,97,15,ইন্নালিল্লাহ বরিশালে চোখের পলকে নদী ভাঙনে বিলীন ৫টি বসতবাড়ি নদীর এমন রাক্ষুসী রুপ জীবনেও দেখিনি,97,15,1,0,1,0.0,1
কুড়িগ্রামে মাস্ক পড়তে বলায় পুলিশকে লাঠিপেটা করলো জনতা। ও করলো এলাকা ছাড়া। BD Lockdown News 2021,70798,1638,68.0,104.0,Clickbait,95,16,কুড়িগ্রামে মাস্ক পড়তে বলায় পুলিশকে লাঠিপেটা করলো জনতা করলো এলাকা ছাড়া,95,16,0,0,1,0.042105263157894736,1
ছি! ছি! টানা ৭ দিন ভোগ করে শালীকে প্রেগনেন্ট করলো পুলিশ দুলাভাই! ন্যাক্কারজনক ঘটনায় তোলপাড় ধামরাই,106000,1676,31.0,107.0,Clickbait,97,16,ছি ছি টানা ভোগ শালীকে প্রেগনেন্ট করলো পুলিশ দুলাভাই ন্যাক্কারজনক ঘটনায় তোলপাড় ধামরাই,97,16,3,0,1,0.0,1
"আল্লাহ গো বাঁচাও! হাসপাতালে বেড নাই, বিনা চিকিৎসায় মারা যাচ্ছে হাজারো মানুষ। চোখের সামনে মারা গেল মা",27435,336,13.0,10.0,Clickbait,100,17,আল্লাহ গো বাঁচাও হাসপাতালে বেড নাই বিনা চিকিৎসায় মারা যাচ্ছে হাজারো মানুষ চোখের সামনে মারা গেল মা,100,17,1,0,0,0.0,1
গরম খবর! আ.লীগ নেতাকে তুলে নিয়ে পিটিয়ে হাড্ডি ভাঙলো এক সাহসী নেতা। উত্তপ্ত পুরো বরিশাল। Bangla News,163480,2518,77.0,160.0,Clickbait,99,17,গরম খবর লীগ নেতাকে তুলে নিয়ে পিটিয়ে হাড্ডি ভাঙলো এক সাহসী নেতা উত্তপ্ত পুরো বরিশাল,99,17,1,0,0,0.020202020202020204,1
বাইরে বের হলেই মুরগী ও ব্যাঙ বানিয়ে রোদে বসিয়ে শাস্তি দিচ্ছে আর্মি। অভিনব সাজা দেখে অবাক দেশবাসী,52282,738,31.0,52.0,Clickbait,96,17,বাইরে বের হলেই মুরগী ব্যাঙ বানিয়ে রোদে বসিয়ে শাস্তি দিচ্ছে আর্মি অভিনব সাজা দেখে অবাক দেশবাসী,96,17,0,0,0,0.0,1
